asset_id,date,name,end_date,ann_date,change_reason,source_id,available_at,decision_time
600150.SH,20180424,*ST船舶,20190328,20180423,*ST,tushare,20180423T16:00:00+08:00,20180423T09:00:00+08:00
600209.SH,20180424,*ST罗顿,20190506,20180423,*ST,tushare,20180423T16:00:00+08:00,20180423T09:00:00+08:00
000720.SZ,20180423,*ST新能,20190425,20180420,*ST,tushare,20180420T16:00:00+08:00,20180420T09:00:00+08:00
000818.SZ,20180423,航锦科技,,20180421,改名,tushare,20180421T16:00:00+08:00,20180421T09:00:00+08:00
002134.SZ,20180419,天津普林,,20180418,撤销*ST,tushare,20180418T16:00:00+08:00,20180418T09:00:00+08:00
600397.SH,20180419,*ST安煤,20190421,20180418,*ST,tushare,20180418T16:00:00+08:00,20180418T09:00:00+08:00
300701.SZ,20180419,森霸传感,,20180419,改名,tushare,20180419T16:00:00+08:00,20180419T09:00:00+08:00
002248.SZ,20180416,华东数控,,20180413,撤销*ST,tushare,20180413T16:00:00+08:00,20180413T09:00:00+08:00
002490.SZ,20180416,山东墨龙,,20180413,撤销*ST,tushare,20180413T16:00:00+08:00,20180413T09:00:00+08:00
000655.SZ,20180413,*ST金岭,20190408,20180412,*ST,tushare,20180412T16:00:00+08:00,20180412T09:00:00+08:00
600121.SH,20180412,郑州煤电,,20180411,撤销*ST,tushare,20180411T16:00:00+08:00,20180411T09:00:00+08:00
600767.SH,20180412,ST运盛,,20180411,摘星,tushare,20180411T16:00:00+08:00,20180411T09:00:00+08:00
600403.SH,20180412,大有能源,,20180411,撤销*ST,tushare,20180411T16:00:00+08:00,20180411T09:00:00+08:00
600321.SH,20180412,*ST正源,20190331,20180411,*ST,tushare,20180411T16:00:00+08:00,20180411T09:00:00+08:00
601558.SH,20180412,ST锐电,20200512,20180411,摘星,tushare,20180411T16:00:00+08:00,20180411T09:00:00+08:00
002571.SZ,20180410,德力股份,,20180409,撤销*ST,tushare,20180409T16:00:00+08:00,20180409T09:00:00+08:00
600540.SH,20180409,新赛股份,,20180404,撤销*ST,tushare,20180404T16:00:00+08:00,20180404T09:00:00+08:00
600608.SH,20180404,ST沪科,,20180403,摘星,tushare,20180403T16:00:00+08:00,20180403T09:00:00+08:00
600860.SH,20180404,京城股份,20200330,20180403,撤销*ST,tushare,20180403T16:00:00+08:00,20180403T09:00:00+08:00
600877.SH,20180403,ST嘉陵,20190325,20180402,摘星,tushare,20180402T16:00:00+08:00,20180402T09:00:00+08:00
000585.SZ,20180402,*ST东电,20190820,20180330,*ST,tushare,20180330T16:00:00+08:00,20180330T09:00:00+08:00
002400.SZ,20180330,省广集团,,20180330,其他,tushare,20180330T16:00:00+08:00,20180330T09:00:00+08:00
600871.SH,20180329,*ST油服,20190401,20180328,*ST,tushare,20180328T16:00:00+08:00,20180328T09:00:00+08:00
600710.SH,20180328,苏美达,,20180327,其他,tushare,20180327T16:00:00+08:00,20180327T09:00:00+08:00
300344.SZ,20180321,太空智造,,20180321,改名,tushare,20180321T16:00:00+08:00,20180321T09:00:00+08:00
000613.SZ,20180315,大东海A,,20180314,撤销*ST,tushare,20180314T16:00:00+08:00,20180314T09:00:00+08:00
000505.SZ,20180313,京粮控股,,20180313,改名,tushare,20180313T16:00:00+08:00,20180313T09:00:00+08:00
000932.SZ,20180309,华菱钢铁,,20180308,撤销*ST,tushare,20180308T16:00:00+08:00,20180308T09:00:00+08:00
601005.SH,20180309,重庆钢铁,,20180308,撤销*ST,tushare,20180308T16:00:00+08:00,20180308T09:00:00+08:00
002600.SZ,20180308,领益智造,,20180308,改名,tushare,20180308T16:00:00+08:00,20180308T09:00:00+08:00
300427.SZ,20180308,红相股份,,20180308,改名,tushare,20180308T16:00:00+08:00,20180308T09:00:00+08:00
600844.SH,20180302,丹化科技,,20180301,撤销*ST,tushare,20180301T16:00:00+08:00,20180301T09:00:00+08:00
000609.SZ,20180302,中迪投资,,20180302,改名,tushare,20180302T16:00:00+08:00,20180302T09:00:00+08:00
000410.SZ,20180301,沈阳机床,20190819,20180228,撤销*ST,tushare,20180228T16:00:00+08:00,20180228T09:00:00+08:00
002717.SZ,20180301,岭南股份,,20180301,改名,tushare,20180301T16:00:00+08:00,20180301T09:00:00+08:00
601360.SH,20180228,三六零,,20180202,改名,tushare,20180202T16:00:00+08:00,20180202T09:00:00+08:00
601360.SH,20180226,三六零,,20180202,改名,tushare,20180202T16:00:00+08:00,20180202T09:00:00+08:00
600733.SH,20180222,SST前锋,20180830,20180214,摘星,tushare,20180214T16:00:00+08:00,20180214T09:00:00+08:00
000737.SZ,20180214,*ST南风,20190417,20180213,*ST,tushare,20180213T16:00:00+08:00,20180213T09:00:00+08:00
600696.SH,20180209,ST匹凸,20180618,20180208,摘星,tushare,20180208T16:00:00+08:00,20180208T09:00:00+08:00
002417.SZ,20180209,深南股份,,20180209,改名,tushare,20180209T16:00:00+08:00,20180209T09:00:00+08:00
002188.SZ,20180208,ST巴士,20180501,20180207,ST,tushare,20180207T16:00:00+08:00,20180207T09:00:00+08:00
002427.SZ,20180208,ST尤夫,20180502,20180207,ST,tushare,20180207T16:00:00+08:00,20180207T09:00:00+08:00
002024.SZ,20180207,苏宁易购,,20180207,改名,tushare,20180207T16:00:00+08:00,20180207T09:00:00+08:00
603399.SH,20180206,吉翔股份,,20180131,改名,tushare,20180131T16:00:00+08:00,20180131T09:00:00+08:00
002447.SZ,20180202,晨鑫科技,20200505,20180202,改名,tushare,20180202T16:00:00+08:00,20180202T09:00:00+08:00
600702.SH,20180201,舍得酒业,,20180126,改名,tushare,20180126T16:00:00+08:00,20180126T09:00:00+08:00
002084.SZ,20180131,海鸥住工,,20180131,改名,tushare,20180131T16:00:00+08:00,20180131T09:00:00+08:00
600764.SH,20180130,中国海防,,20180125,改名,tushare,20180125T16:00:00+08:00,20180125T09:00:00+08:00
300420.SZ,20180130,五洋停车,,20180130,改名,tushare,20180130T16:00:00+08:00,20180130T09:00:00+08:00
300123.SZ,20180125,亚光科技,,20180125,改名,tushare,20180125T16:00:00+08:00,20180125T09:00:00+08:00
002659.SZ,20180124,凯文教育,,20180124,改名,tushare,20180124T16:00:00+08:00,20180124T09:00:00+08:00
002082.SZ,20180124,万邦德,,20180124,改名,tushare,20180124T16:00:00+08:00,20180124T09:00:00+08:00
601992.SH,20180119,金隅集团,,20180116,改名,tushare,20180116T16:00:00+08:00,20180116T09:00:00+08:00
002604.SZ,20180119,ST龙力,20180501,20180118,ST,tushare,20180118T16:00:00+08:00,20180118T09:00:00+08:00
000719.SZ,20180115,中原传媒,,20180113,改名,tushare,20180113T16:00:00+08:00,20180113T09:00:00+08:00
600760.SH,20180112,中航沈飞,,20180105,改名,tushare,20180105T16:00:00+08:00,20180105T09:00:00+08:00
600421.SH,20180111,ST仰帆,20190428,20180110,ST,tushare,20180110T16:00:00+08:00,20180110T09:00:00+08:00
002034.SZ,20180105,旺能环境,,20180105,改名,tushare,20180105T16:00:00+08:00,20180105T09:00:00+08:00
000923.SZ,20191231,河钢资源,,20191231,改名,tushare,20191231T16:00:00+08:00,20191231T09:00:00+08:00
600732.SH,20191227,ST爱旭,20200304,20191224,改名,tushare,20191224T16:00:00+08:00,20191224T09:00:00+08:00
600060.SH,20191226,海信视像,,20191221,改名,tushare,20191221T16:00:00+08:00,20191221T09:00:00+08:00
600290.SH,20191226,ST华仪,20200426,20191225,ST,tushare,20191225T16:00:00+08:00,20191225T09:00:00+08:00
000785.SZ,20191226,居然之家,,20191226,改名,tushare,20191226T16:00:00+08:00,20191226T09:00:00+08:00
000796.SZ,20191225,凯撒旅业,,20191225,改名,tushare,20191225T16:00:00+08:00,20191225T09:00:00+08:00
600423.SH,20191220,ST柳化,,20191219,摘星,tushare,20191219T16:00:00+08:00,20191219T09:00:00+08:00
300470.SZ,20191217,中密控股,,20191217,改名,tushare,20191217T16:00:00+08:00,20191217T09:00:00+08:00
000043.SZ,20191216,招商积余,,20191206,改名,tushare,20191206T16:00:00+08:00,20191206T09:00:00+08:00
001914.SZ,20191216,招商积余,,20191206,改名,tushare,20191206T16:00:00+08:00,20191206T09:00:00+08:00
002459.SZ,20191213,晶澳科技,,20191213,改名,tushare,20191213T16:00:00+08:00,20191213T09:00:00+08:00
600240.SH,20191212,退市华业,,20191205,终止上市,tushare,20191205T16:00:00+08:00,20191205T09:00:00+08:00
002323.SZ,20191204,ST百特,20200505,20191203,摘星,tushare,20191203T16:00:00+08:00,20191203T09:00:00+08:00
300786.SZ,20191127,国林科技,,20191127,其他,tushare,20191127T16:00:00+08:00,20191127T09:00:00+08:00
000018.SZ,20191125,神城A退,,20191116,终止上市,tushare,20191116T16:00:00+08:00,20191116T09:00:00+08:00
603779.SH,20191125,ST威龙,,20191122,ST,tushare,20191122T16:00:00+08:00,20191122T09:00:00+08:00
600266.SH,20191122,城建发展,,20191119,改名,tushare,20191119T16:00:00+08:00,20191119T09:00:00+08:00
000403.SZ,20191119,双林生物,,20191119,改名,tushare,20191119T16:00:00+08:00,20191119T09:00:00+08:00
603810.SH,20191114,丰山集团,,20191113,撤销ST,tushare,20191113T16:00:00+08:00,20191113T09:00:00+08:00
300425.SZ,20191107,中建环能,,20191107,改名,tushare,20191107T16:00:00+08:00,20191107T09:00:00+08:00
600319.SH,20191104,ST亚星,,20191101,ST,tushare,20191101T16:00:00+08:00,20191101T09:00:00+08:00
000603.SZ,20191029,盛达资源,,20191029,改名,tushare,20191029T16:00:00+08:00,20191029T09:00:00+08:00
300635.SZ,20191029,中达安,,20191029,改名,tushare,20191029T16:00:00+08:00,20191029T09:00:00+08:00
600747.SH,20191028,退市大控,,20191019,终止上市,tushare,20191019T16:00:00+08:00,20191019T09:00:00+08:00
000793.SZ,20191025,华闻集团,,20191025,其他,tushare,20191025T16:00:00+08:00,20191025T09:00:00+08:00
300434.SZ,20191025,金石亚药,,20191025,改名,tushare,20191025T16:00:00+08:00,20191025T09:00:00+08:00
002143.SZ,20191018,退市印记,,20191011,终止上市,tushare,20191011T16:00:00+08:00,20191011T09:00:00+08:00
002435.SZ,20191018,长江健康,,20191018,改名,tushare,20191018T16:00:00+08:00,20191018T09:00:00+08:00
833427.BJ,20191018,华维设计,,20191018,改名,tushare,20191018T16:00:00+08:00,20191018T09:00:00+08:00
000975.SZ,20191017,银泰黄金,,20191017,改名,tushare,20191017T16:00:00+08:00,20191017T09:00:00+08:00
002680.SZ,20191016,长生退（退市）,,20191009,终止上市,tushare,20191009T16:00:00+08:00,20191009T09:00:00+08:00
000048.SZ,20191015,康达尔,20200408,20191014,撤销*ST,tushare,20191014T16:00:00+08:00,20191014T09:00:00+08:00
002398.SZ,20191015,垒知集团,,20191015,改名,tushare,20191015T16:00:00+08:00,20191015T09:00:00+08:00
000708.SZ,20191011,中信特钢,,20191011,改名,tushare,20191011T16:00:00+08:00,20191011T09:00:00+08:00
601113.SH,20191009,ST华鼎,,20191008,ST,tushare,20191008T16:00:00+08:00,20191008T09:00:00+08:00
002716.SZ,20191009,ST金贵,20200429,20191008,ST,tushare,20191008T16:00:00+08:00,20191008T09:00:00+08:00
000893.SZ,20191008,东凌国际,,20190930,撤销*ST,tushare,20190930T16:00:00+08:00,20190930T09:00:00+08:00
300103.SZ,20191008,达刚控股,,20191001,改名,tushare,20191001T16:00:00+08:00,20191001T09:00:00+08:00
002423.SZ,20191008,中粮资本,,20191008,改名,tushare,20191008T16:00:00+08:00,20191008T09:00:00+08:00
600615.SH,20190930,丰华股份,,20190927,撤销ST,tushare,20190927T16:00:00+08:00,20190927T09:00:00+08:00
603300.SH,20190926,华铁应急,,20190924,改名,tushare,20190924T16:00:00+08:00,20190924T09:00:00+08:00
000409.SZ,20190926,ST地矿,,20190925,摘星,tushare,20190925T16:00:00+08:00,20190925T09:00:00+08:00
600877.SH,20190925,*ST电能,20200420,20190920,改名,tushare,20190920T16:00:00+08:00,20190920T09:00:00+08:00
000930.SZ,20190925,中粮科技,,20190925,改名,tushare,20190925T16:00:00+08:00,20190925T09:00:00+08:00
600579.SH,20190919,克劳斯,,20190913,改名,tushare,20190913T16:00:00+08:00,20190913T09:00:00+08:00
002018.SZ,20190912,华信退,,20190905,终止上市,tushare,20190905T16:00:00+08:00,20190905T09:00:00+08:00
600575.SH,20190911,淮河能源,,20190906,改名,tushare,20190906T16:00:00+08:00,20190906T09:00:00+08:00
601258.SH,20190909,*ST庞大,20200114,20190906,*ST,tushare,20190906T16:00:00+08:00,20190906T09:00:00+08:00
601258.SH,20190906,*ST庞大,,20190906,*ST,tushare,20190906T16:00:00+08:00,20190906T09:00:00+08:00
600754.SH,20190905,锦江酒店,,20190831,改名,tushare,20190831T16:00:00+08:00,20190831T09:00:00+08:00
600781.SH,20190903,ST辅仁,,20190831,ST,tushare,20190831T16:00:00+08:00,20190831T09:00:00+08:00
603220.SH,20190830,中贝通信,,20190827,改名,tushare,20190827T16:00:00+08:00,20190827T09:00:00+08:00
002605.SZ,20190828,姚记科技,,20190828,改名,tushare,20190828T16:00:00+08:00,20190828T09:00:00+08:00
002477.SZ,20190827,雏鹰退,,20190820,终止上市,tushare,20190820T16:00:00+08:00,20190820T09:00:00+08:00
600502.SH,20190826,安徽建工,,20190821,改名,tushare,20190821T16:00:00+08:00,20190821T09:00:00+08:00
000585.SZ,20190821,ST东电,20200505,20190820,摘星,tushare,20190820T16:00:00+08:00,20190820T09:00:00+08:00
000410.SZ,20190820,*ST沈机,,20190819,*ST,tushare,20190819T16:00:00+08:00,20190819T09:00:00+08:00
002756.SZ,20190819,永兴材料,,20190819,改名,tushare,20190819T16:00:00+08:00,20190819T09:00:00+08:00
603536.SH,20190816,惠发食品,,20190810,其他,tushare,20190810T16:00:00+08:00,20190810T09:00:00+08:00
002194.SZ,20190815,武汉凡谷,,20190814,撤销*ST,tushare,20190814T16:00:00+08:00,20190814T09:00:00+08:00
002501.SZ,20190814,*ST利源,,20190814,ST,tushare,20190814T16:00:00+08:00,20190814T09:00:00+08:00
603188.SH,20190813,ST亚邦,,20190810,ST,tushare,20190810T16:00:00+08:00,20190810T09:00:00+08:00
600856.SH,20190812,ST中天,20200429,20190809,ST,tushare,20190809T16:00:00+08:00,20190809T09:00:00+08:00
002306.SZ,20190801,ST云网,,20190731,摘星,tushare,20190731T16:00:00+08:00,20190731T09:00:00+08:00
002502.SZ,20190718,鼎龙文化,20200429,20190718,改名,tushare,20190718T16:00:00+08:00,20190718T09:00:00+08:00
300143.SZ,20190717,盈康生命,,20190717,改名,tushare,20190717T16:00:00+08:00,20190717T09:00:00+08:00
603810.SH,20190716,ST丰山,20191113,20190715,ST,tushare,20190715T16:00:00+08:00,20190715T09:00:00+08:00
600223.SH,20190712,鲁商发展,,20190709,改名,tushare,20190709T16:00:00+08:00,20190709T09:00:00+08:00
000816.SZ,20190710,ST慧业,,20190709,摘星,tushare,20190709T16:00:00+08:00,20190709T09:00:00+08:00
000826.SZ,20190710,启迪环境,,20190710,改名,tushare,20190710T16:00:00+08:00,20190710T09:00:00+08:00
300343.SZ,20190708,联创股份,,20190706,改名,tushare,20190706T16:00:00+08:00,20190706T09:00:00+08:00
000510.SZ,20190705,新金路,,20190705,改名,tushare,20190705T16:00:00+08:00,20190705T09:00:00+08:00
000779.SZ,20190703,甘咨询,,20190703,改名,tushare,20190703T16:00:00+08:00,20190703T09:00:00+08:00
600378.SH,20190701,昊华科技,,20190626,改名,tushare,20190626T16:00:00+08:00,20190626T09:00:00+08:00
600690.SH,20190701,海尔智家,,20190626,改名,tushare,20190626T16:00:00+08:00,20190626T09:00:00+08:00
600346.SH,20190628,恒力石化,,20190625,其他,tushare,20190625T16:00:00+08:00,20190625T09:00:00+08:00
002189.SZ,20190628,中光学,,20190628,改名,tushare,20190628T16:00:00+08:00,20190628T09:00:00+08:00
603518.SH,20190626,锦泓集团,,20190621,改名,tushare,20190621T16:00:00+08:00,20190621T09:00:00+08:00
002015.SZ,20190626,协鑫能科,,20190626,改名,tushare,20190626T16:00:00+08:00,20190626T09:00:00+08:00
603518.SH,20190620,锦泓集团,,20190620,改名,tushare,20190620T16:00:00+08:00,20190620T09:00:00+08:00
600179.SH,20190619,ST安通,20200505,20190618,ST,tushare,20190618T16:00:00+08:00,20190618T09:00:00+08:00
002282.SZ,20190612,博深股份,,20190612,改名,tushare,20190612T16:00:00+08:00,20190612T09:00:00+08:00
002757.SZ,20190612,南兴股份,,20190612,其他,tushare,20190612T16:00:00+08:00,20190612T09:00:00+08:00
300189.SZ,20190606,神农科技,,20190606,改名,tushare,20190606T16:00:00+08:00,20190606T09:00:00+08:00
002692.SZ,20190604,ST远程,,20190603,ST,tushare,20190603T16:00:00+08:00,20190603T09:00:00+08:00
002380.SZ,20190531,科远智慧,,20190531,改名,tushare,20190531T16:00:00+08:00,20190531T09:00:00+08:00
002536.SZ,20190530,飞龙股份,,20190530,改名,tushare,20190530T16:00:00+08:00,20190530T09:00:00+08:00
603996.SH,20190529,ST中新,20200505,20190528,ST,tushare,20190528T16:00:00+08:00,20190528T09:00:00+08:00
002586.SZ,20190529,ST围海,20200505,20190528,ST,tushare,20190528T16:00:00+08:00,20190528T09:00:00+08:00
002220.SZ,20190528,ST天宝,,20190527,ST,tushare,20190527T16:00:00+08:00,20190527T09:00:00+08:00
000693.SZ,20190527,华泽退,,20190518,终止上市,tushare,20190518T16:00:00+08:00,20190518T09:00:00+08:00
600401.SH,20190527,退市海润,,20190518,终止上市,tushare,20190518T16:00:00+08:00,20190518T09:00:00+08:00
002070.SZ,20190527,众和退,,20190518,终止上市,tushare,20190518T16:00:00+08:00,20190518T09:00:00+08:00
600112.SH,20190524,ST天成,,20190523,ST,tushare,20190523T16:00:00+08:00,20190523T09:00:00+08:00
600518.SH,20190521,ST康美,,20190518,ST,tushare,20190518T16:00:00+08:00,20190518T09:00:00+08:00
300057.SZ,20190520,万顺新材,,20190518,改名,tushare,20190518T16:00:00+08:00,20190518T09:00:00+08:00
002359.SZ,20190510,*ST北讯,,20190510,ST,tushare,20190510T16:00:00+08:00,20190510T09:00:00+08:00
600247.SH,20190509,ST成城,,20190508,摘星,tushare,20190508T16:00:00+08:00,20190508T09:00:00+08:00
000589.SZ,20190508,贵州轮胎,,20190508,其他,tushare,20190508T16:00:00+08:00,20190508T09:00:00+08:00
600778.SH,20190507,友好集团,,20190501,撤销*ST,tushare,20190501T16:00:00+08:00,20190501T09:00:00+08:00
600209.SH,20190507,ST罗顿,,20190501,摘星,tushare,20190501T16:00:00+08:00,20190501T09:00:00+08:00
000611.SZ,20190506,*ST天首,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
000752.SZ,20190506,*ST西发,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
000820.SZ,20190506,*ST节能,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
600687.SH,20190506,*ST刚泰,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002072.SZ,20190506,*ST凯瑞,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002089.SZ,20190506,*ST新海,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002210.SZ,20190506,*ST飞马,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002356.SZ,20190506,*ST赫美,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002450.SZ,20190506,*ST康得,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002711.SZ,20190506,*ST欧浦,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002766.SZ,20190506,*ST索菱,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
000981.SZ,20190506,ST银亿,,20190430,ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
600462.SH,20190506,*ST九有,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002259.SZ,20190506,*ST升达,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002684.SZ,20190506,*ST猛狮,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
600891.SH,20190506,*ST秋林,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
000760.SZ,20190506,*ST斯太,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002290.SZ,20190506,*ST中科,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
000504.SZ,20190506,*ST生物,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002333.SZ,20190506,*ST罗普,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002359.SZ,20190506,*ST北讯,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
002501.SZ,20190506,*ST利源,,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
600747.SH,20190506,*ST大控,20191027,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
000018.SZ,20190506,*ST神城,20191124,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
600119.SH,20190506,*ST长投,20200420,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
600595.SH,20190506,*ST中孚,20200429,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
600654.SH,20190506,*ST中安,20200510,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
600652.SH,20190506,*ST游久,20200512,20190430,*ST,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
000792.SZ,20190430,*ST盐湖,,20190427,*ST,tushare,20190427T16:00:00+08:00,20190427T09:00:00+08:00
000971.SZ,20190430,*ST高升,,20190427,*ST,tushare,20190427T16:00:00+08:00,20190427T09:00:00+08:00
002021.SZ,20190430,*ST中捷,,20190427,*ST,tushare,20190427T16:00:00+08:00,20190427T09:00:00+08:00
002420.SZ,20190430,*ST毅昌,,20190427,*ST,tushare,20190427T16:00:00+08:00,20190427T09:00:00+08:00
600815.SH,20190430,*ST厦工,,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
000571.SZ,20190430,*ST大洲,,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
600485.SH,20190430,*ST信威,,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
002005.SZ,20190430,*ST德豪,,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
002569.SZ,20190430,*ST步森,,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
002629.SZ,20190430,*ST仁智,,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
002143.SZ,20190430,*ST印纪,20191017,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
600240.SH,20190430,*ST华业,20191211,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
600721.SH,20190430,*ST百花,20200429,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
600726.SH,20190430,*ST华源,20200505,20190429,*ST,tushare,20190429T16:00:00+08:00,20190429T09:00:00+08:00
002929.SZ,20190430,润建股份,,20190430,改名,tushare,20190430T16:00:00+08:00,20190430T09:00:00+08:00
600614.SH,20190429,*ST鹏起,,20190426,*ST,tushare,20190426T16:00:00+08:00,20190426T09:00:00+08:00
002872.SZ,20190429,*ST天圣,,20190426,*ST,tushare,20190426T16:00:00+08:00,20190426T09:00:00+08:00
002175.SZ,20190429,*ST东网,,20190426,*ST,tushare,20190426T16:00:00+08:00,20190426T09:00:00+08:00
600615.SH,20190429,ST丰华,20190929,20190426,ST,tushare,20190426T16:00:00+08:00,20190426T09:00:00+08:00
600186.SH,20190429,*ST莲花,20200408,20190426,*ST,tushare,20190426T16:00:00+08:00,20190426T09:00:00+08:00
600234.SH,20190429,*ST山水,20200408,20190426,*ST,tushare,20190426T16:00:00+08:00,20190426T09:00:00+08:00
600396.SH,20190429,*ST金山,20200412,20190426,*ST,tushare,20190426T16:00:00+08:00,20190426T09:00:00+08:00
600666.SH,20190429,*ST瑞德,20200505,20190426,*ST,tushare,20190426T16:00:00+08:00,20190426T09:00:00+08:00
600421.SH,20190429,*ST仰帆,20200512,20190426,*ST,tushare,20190426T16:00:00+08:00,20190426T09:00:00+08:00
601975.SH,20190426,招商南油,,20190423,改名,tushare,20190423T16:00:00+08:00,20190423T09:00:00+08:00
002499.SZ,20190426,*ST科林,,20190425,*ST,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
000720.SZ,20190426,新能泰山,,20190425,撤销*ST,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
000010.SZ,20190426,*ST美丽,,20190425,*ST,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
000422.SZ,20190426,ST宜化,,20190425,摘星,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
000707.SZ,20190426,ST双环,,20190425,摘星,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
002200.SZ,20190426,*ST云投,,20190425,*ST,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
002289.SZ,20190426,*ST宇顺,,20190425,*ST,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
002642.SZ,20190426,*ST荣联,,20190425,*ST,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
600238.SH,20190426,ST椰岛,,20190425,摘星,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
002477.SZ,20190426,*ST雏鹰,20190826,20190425,*ST,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
600385.SH,20190426,*ST金泰,20200429,20190425,*ST,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
600084.SH,20190426,*ST中葡,20200510,20190425,*ST,tushare,20190425T16:00:00+08:00,20190425T09:00:00+08:00
000572.SZ,20190424,*ST海马,,20190423,*ST,tushare,20190423T16:00:00+08:00,20190423T09:00:00+08:00
000670.SZ,20190424,*ST盈方,,20190423,*ST,tushare,20190423T16:00:00+08:00,20190423T09:00:00+08:00
600198.SH,20190424,大唐电信,,20190423,撤销*ST,tushare,20190423T16:00:00+08:00,20190423T09:00:00+08:00
002711.SZ,20190424,ST欧浦,20190505,20190423,ST,tushare,20190423T16:00:00+08:00,20190423T09:00:00+08:00
601798.SH,20190424,ST蓝科,20200427,20190423,摘星,tushare,20190423T16:00:00+08:00,20190423T09:00:00+08:00
600807.SH,20190423,ST天业,,20190420,摘星,tushare,20190420T16:00:00+08:00,20190420T09:00:00+08:00
600397.SH,20190422,安源煤业,,20190419,撤销*ST,tushare,20190419T16:00:00+08:00,20190419T09:00:00+08:00
600526.SH,20190422,*ST菲达,20200416,20190419,*ST,tushare,20190419T16:00:00+08:00,20190419T09:00:00+08:00
300162.SZ,20190422,雷曼光电,,20190420,其他,tushare,20190420T16:00:00+08:00,20190420T09:00:00+08:00
002570.SZ,20190418,贝因美,,20190417,撤销*ST,tushare,20190417T16:00:00+08:00,20190417T09:00:00+08:00
000737.SZ,20190418,ST南风,,20190417,摘星,tushare,20190417T16:00:00+08:00,20190417T09:00:00+08:00
000868.SZ,20190417,*ST安凯,,20190416,*ST,tushare,20190416T16:00:00+08:00,20190416T09:00:00+08:00
002336.SZ,20190417,*ST人乐,,20190416,*ST,tushare,20190416T16:00:00+08:00,20190416T09:00:00+08:00
002621.SZ,20190417,美吉姆,,20190417,其他,tushare,20190417T16:00:00+08:00,20190417T09:00:00+08:00
